conversation_id,conversation_date,source,collection,response_time,feedback,gen_ai_response
pEJe2x1VzFzGz1Q,2024-07-20,web,FAQ,0.6734470206703942,NA,FALSE
rdiTwrIMst34bsU,2024-09-09,web,Access Questions,0.4421379105306499,NA,FALSE
5gTPvJWFrbUJhgd,2024-10-04,web,Reports,0.7239403314941681,NA,FALSE
KG1GbNEwUOVbQrd,2024-07-19,web,Access Questions,0.7336322378194547,NA,FALSE
WbXOX2PXFrAeO4h,2024-06-06,web,Compensation Dashboard,0.6214703691937333,NA,TRUE
Q1UpAvzAONJcM3O,2024-07-09,web,Metrics,0.9001915364819082,NA,FALSE
fq6kSeLybefdQR5,2024-06-18,web,Reports,0.8129833005667157,NA,FALSE
gVzLsqQbs7Thb89,2024-06-18,web,Metrics,0.6691113474832175,NA,FALSE
YkRNY6JYLcBCP2i,2024-07-23,slack,Headcount,0.974954153618141,NA,FALSE
hwRmuZyXGslOYL3,2024-06-22,web,FAQ,0.8204417057346622,NA,FALSE
5w9BrLaps5IgCgs,2024-09-24,web,Compensation Dashboard,0.7636777368458217,positive,FALSE
d4DNLCQznZ5bgu3,2024-10-07,web,Access Questions,0.7417021764551541,NA,FALSE
48wWhdmtuF7jRus,2024-08-01,web,FAQ,0.9317286891296623,NA,FALSE
KAlSUoYIedGS4bt,2024-08-14,web,Technical Problems,0.8366093314222153,NA,FALSE
iuQ7IkzQjN8ArLt,2024-06-13,web,FAQ,0.5021748295163655,NA,FALSE
L3AjnaUmI0Rb2D9,2024-09-05,web,Reports,1.0700824927493389,NA,TRUE
BglqMeBS9x5El2g,2024-09-12,web,FAQ,0.7010855310626307,NA,FALSE
Xpy4PQ27FTsKzPM,2024-08-19,web,Data Definitions,0.686819472307185,NA,FALSE
HAQ3wUUkFNlgbay,2024-06-03,web,Compensation Dashboard,0.616852702779108,NA,FALSE
WKmqN34ovLkIPSK,2024-09-24,web,Compensation Dashboard,0.8369803131699334,NA,FALSE
AoH0VD4ANbjE9OM,2024-06-28,web,Reports,0.7002028039756067,NA,FALSE
JJJv1dFVgoZBK7S,2024-09-20,web,Reports,0.755002284090332,NA,FALSE
gcwg8xN0r38eHmM,2024-06-13,web,FAQ,0.8448372772754899,NA,FALSE
EjJEN3QeNIuaPET,2024-08-29,web,FAQ,0.8465412900610495,NA,FALSE
C0pxjg0YPrvVga3,2024-06-12,web,Technical Problems,0.8854969909866974,NA,TRUE
ZoS7qdrZKZZof41,2024-08-23,web,Technical Problems,1.0852678195410894,NA,FALSE
whDLBcVLDxj5TTY,2024-09-20,web,Reports,0.7669452239472068,NA,FALSE
Vv1fH9bzraKLXIP,2024-06-08,web,Metrics,0.5695661991490721,NA,TRUE
nV1xSQHZ4ksCUGG,2024-08-28,web,Reports,0.9078696743046174,NA,FALSE
ihROCW7Cu2RSkl6,2024-09-24,web,Technical Problems,0.9111957317604065,NA,FALSE
OGE1evUauvSvgSx,2024-09-26,web,Technical Problems,0.8869682899649817,NA,FALSE
mfH6npXIoglKWvJ,2024-09-13,web,Data Definitions,0.7242659395891897,NA,FALSE
Tyia9UfjihAKAPp,2024-09-02,web,Reports,0.5966379700264819,NA,FALSE
ZL8Eimi5z8GP06Z,2024-07-06,web,Reports,0.5894073454238548,NA,FALSE
Hxns23M60pIXWWM,2024-07-26,web,FAQ,0.7731692946967286,NA,FALSE
olA7WKtrKbqz8Vc,2024-07-29,web,Reports,0.8460023399664802,NA,FALSE
BSp3scbxsSVwh7U,2024-09-20,slack,FAQ,0.7683046377951032,NA,FALSE
OrxN2SUy4gkuoyy,2024-06-26,web,Metrics,0.9469890814711158,NA,TRUE
HEuLbU0YOnjUuWo,2024-08-07,web,Reports,0.8481012693095615,NA,FALSE
oVfwEI8kwVM7H0J,2024-09-29,web,Data Definitions,0.7276379753796959,NA,FALSE
yZk0FwDFIrlzS0J,2024-07-31,web,Reports,0.7714039107534254,NA,FALSE
WopLFUOwCYITH35,2024-09-12,web,Headcount,0.6234976304023849,NA,TRUE
QvoOxfBGMoOTc8S,2024-09-30,web,Metrics,0.9450163156812997,NA,FALSE
qsMS0dgl15yZnTd,2024-08-16,web,Metrics,1.1578592564342487,NA,FALSE
dyo6Wgi7RCqxMeD,2024-08-02,web,Headcount,0.7592153838870281,NA,FALSE
pDBcGc6VcUwlxtO,2024-07-30,web,Metrics,0.7105276238954269,NA,FALSE
zLslfBXnfC2ztzU,2024-08-15,web,FAQ,0.6241663845421791,NA,FALSE
gVcBn1rf5FOi5tu,2024-08-21,web,Reports,0.804148236302952,NA,FALSE
I0PUdDXVNqWSnGL,2024-07-04,web,Data Definitions,0.6152002121631619,positive,FALSE
zUZT7jwwxg8gE2v,2024-10-07,web,Data Definitions,0.7771332218729595,NA,FALSE
rmzoVFAjE8embgc,2024-08-08,web,Metrics,0.6769861342760399,NA,FALSE
pBvHTkSZ01HAVFk,2024-06-04,web,Reports,0.7757619833156632,NA,FALSE
k4Iu8vDwFImDRuL,2024-06-14,web,Data Definitions,0.7975592604166839,NA,FALSE
iESNJrTgavoV7VS,2024-07-11,web,FAQ,0.7233738109968879,NA,TRUE
vUDsumnjqPNQlwR,2024-09-11,web,Headcount,0.5486919181433425,NA,FALSE
V9CSpXaA9b7buyQ,2024-08-18,web,Compensation Dashboard,0.7501193172298156,NA,FALSE
NDsqtmyUxnAgAAQ,2024-07-17,web,Metrics,0.4871051744229211,NA,FALSE
xhfzAndslBHangj,2024-06-29,web,Access Questions,0.5024600959741525,NA,FALSE
xqQrj3F6rpKQXPt,2024-06-22,web,Technical Problems,0.9446388177569152,NA,FALSE
eLVqX8MetokwTOB,2024-08-27,web,FAQ,1.0053415403672692,NA,FALSE
hUD7u54fGalPM2f,2024-07-10,web,Reports,0.9584603712662938,NA,FALSE
R6QeYA0bGU3KHoP,2024-09-07,web,Headcount,0.6959848386760923,NA,FALSE
BLRo7bwffG25zwZ,2024-08-13,web,Headcount,0.8718311217483286,positive,FALSE
dw3nagMTfiFMnNf,2024-06-18,web,Reports,0.6690750696530957,NA,FALSE
6CjQZT0OjrKXwy8,2024-08-02,web,Compensation Dashboard,0.7314850154518453,NA,FALSE
lEtu4mbsCrfIwzo,2024-10-05,web,Access Questions,0.7968561411794837,NA,FALSE
MHsF3mr1wKvO0YG,2024-08-09,web,FAQ,0.7892135396481109,NA,FALSE
7T4HdAdtYCxdU3r,2024-06-17,web,Headcount,0.8575859710423043,NA,FALSE
XZZueYMbtlq736T,2024-06-03,web,Headcount,0.7907109054200977,NA,FALSE
e0hpr6idrwRC13l,2024-08-23,web,Data Definitions,0.9970083867742946,NA,FALSE
AqT0arDXgCkAxPh,2024-07-05,web,Data Definitions,0.6763881005278137,NA,FALSE
DpY0MwvgQamgajh,2024-09-07,web,Headcount,0.7245388225856392,NA,FALSE
caiLvpZNLbWUJHL,2024-06-07,web,Reports,0.7850602116976179,NA,FALSE
Gko1gj30p3oZiXh,2024-06-06,web,Technical Problems,0.7774416461543611,NA,FALSE
tuyeErHhtzCuPVm,2024-07-23,slack,Technical Problems,0.7043474603170676,NA,FALSE
JAHeXGi7Kxzwkwf,2024-09-22,web,Reports,0.9646736390015278,NA,FALSE
eMk6IRvkGvBg0T3,2024-07-30,slack,Compensation Dashboard,0.7621946528773224,NA,FALSE
B3y9LcCrJ5L9I5a,2024-06-11,web,Access Questions,0.8191400693994858,NA,FALSE
EgbA2RKoikOXoaU,2024-09-22,web,Headcount,0.8466354667168208,NA,TRUE
BHck8IuqFS6kOwn,2024-09-12,web,Reports,1.0185443674323071,NA,FALSE
RqKszTbsTDklp2y,2024-08-09,web,Access Questions,0.9009001148443573,NA,TRUE
lDAXN9wJ6Zp1EOT,2024-09-10,web,Data Definitions,0.4389360072539323,NA,FALSE
25kOA36pHriIdKa,2024-09-17,web,Access Questions,0.8599614201585734,NA,FALSE
9vB4GdkpoHmRJva,2024-06-27,web,Headcount,1.0381752890073017,NA,FALSE
R7JZFLPpITztUgl,2024-07-01,web,Access Questions,0.6755660949034644,NA,FALSE
QywEJ3SwfIZsU8O,2024-07-14,web,Technical Problems,0.9381845348639906,NA,FALSE
Lr19epVQMpYn0OJ,2024-07-28,web,Metrics,0.6764278627348238,NA,FALSE
0OILMdddUM4JQbH,2024-08-26,web,Data Definitions,0.9764611491378505,NA,FALSE
ElDOi5spZUFYIvb,2024-06-17,web,Headcount,0.6775851555438859,NA,FALSE
IGiXQgLFElu4RA2,2024-06-09,web,Technical Problems,0.7104624779769093,NA,FALSE
dL7H1kQwevj28ZL,2024-07-03,web,Compensation Dashboard,0.7034618786133394,NA,FALSE
B3DxWXK8pwLK6dD,2024-10-03,web,Reports,1.0106583314524733,NA,FALSE
udhKAvi83b6GHv1,2024-07-27,web,FAQ,0.7797313710029291,NA,FALSE
i5uGbjwkXbM9Zyo,2024-08-20,web,Headcount,0.6913668228720365,NA,FALSE
BMKpjDLKWAhBFzr,2024-10-06,web,FAQ,0.6491441099239532,NA,TRUE
JU6wTegHXhhMJJv,2024-09-02,web,Reports,0.96488438528423,NA,TRUE
71g5vCKcULJJI6A,2024-08-26,web,Access Questions,0.7331990924322361,NA,TRUE
puyioXUkqGmInm2,2024-06-24,web,Data Definitions,1.2530629885794726,NA,TRUE
d9OLt61pRg3k1ws,2024-07-16,web,Headcount,0.9120602649926959,NA,FALSE
yUXloirwBV5WKa3,2024-06-04,web,Headcount,1.0983425947736913,NA,FALSE
c9XRsFuAn4pocM1,2024-08-04,web,Reports,1.0866939588502962,NA,FALSE
p36UXBTCcVS7m8t,2024-08-17,web,Technical Problems,0.7351883636979971,NA,FALSE
UGfMFoOrpYtg55p,2024-06-13,web,Reports,0.9646574086413537,negative,FALSE
T884vsRBltqGscU,2024-07-20,web,Metrics,0.9659179065290084,NA,FALSE
fP5EkyXdzA3U7Ue,2024-07-18,web,FAQ,0.4282085034400388,positive,FALSE
s1H8KQORPiPdiSq,2024-10-04,web,Access Questions,0.60588533886316,NA,FALSE
Gl2hYWn26UQ4E56,2024-08-13,web,Data Definitions,0.7863971249299634,NA,FALSE
p8LDPjsW8HoSdFs,2024-07-03,web,Metrics,0.7906635022889582,NA,FALSE
KSXWHUkqNoHKSVP,2024-09-11,web,Reports,0.7257751947971095,NA,FALSE
VgjCirGdBFnmrkF,2024-06-15,web,Access Questions,0.9718828688069543,NA,FALSE
INBYi5KyWC6hzqw,2024-06-21,web,Technical Problems,0.8467018524703075,NA,FALSE
YnT66a7dBsBRB4I,2024-08-26,web,Headcount,0.8612567006405533,NA,FALSE
dwqUUtTXsddnEsz,2024-07-05,web,Data Definitions,0.6565624594707697,NA,FALSE
6xpT7LBhrFd1Hyw,2024-06-07,web,Metrics,0.5847651705425588,NA,TRUE
KZ6dm3V0jSiZTdp,2024-07-26,web,Access Questions,0.7934520683555183,NA,FALSE
Tdq7uSh24A1NuD9,2024-09-13,web,Metrics,0.784605675873497,NA,FALSE
h92wj12IrabEeVC,2024-09-09,web,Data Definitions,0.8880758112305641,NA,FALSE
1cz69KPoyiVR8LI,2024-07-23,web,Metrics,1.1541750274163605,NA,FALSE
zBhVhOSOnooJpdK,2024-08-03,web,Reports,0.9332656397467487,NA,FALSE
fmQP98vgngcg8U2,2024-09-25,web,Reports,0.761991821731588,NA,FALSE
f2wLW7hM7D1xQHA,2024-06-21,web,Metrics,0.6298334547747155,NA,FALSE
FFq4LwTuiBSj61W,2024-06-28,web,Data Definitions,0.9124371337080153,NA,FALSE
m9ddOIrQoVxH6l0,2024-09-22,web,FAQ,0.7297736878524748,NA,FALSE
GH3EoQ3iIaFtAZT,2024-08-31,web,Reports,0.8660294535321085,NA,FALSE
txLNCT1lQcfy5A1,2024-09-22,web,Access Questions,1.0451196272943961,NA,FALSE
N8VvZo5gXzdfsz7,2024-07-05,web,Technical Problems,0.7620922937831058,NA,FALSE
PSGLjmKDd30cBjr,2024-09-21,web,Reports,1.012002683127191,NA,FALSE
6tKrtePsol6EF2a,2024-06-03,web,Access Questions,0.6060075012606269,NA,FALSE
Wgah97iktO0G2kr,2024-08-15,web,Metrics,0.8474044850424437,positive,FALSE
x0wzpywIoKe4htU,2024-08-07,web,Technical Problems,0.716474944543073,NA,FALSE
RLUrwBOYlJAAFLk,2024-07-16,web,FAQ,0.6341918182606496,NA,FALSE
FU6aGS7j2NDmVf4,2024-06-08,web,Metrics,0.5654886231090444,NA,FALSE
GwEfNwqb1M5Or4v,2024-06-27,web,Access Questions,0.698984345973017,NA,FALSE
S5jEQZWtY5wALlP,2024-09-09,web,FAQ,0.8267570794911977,NA,FALSE
gGeC7nBp56n4U6H,2024-08-22,web,Access Questions,0.6524089002231792,NA,FALSE
yWirA4ZIwun6wjM,2024-10-02,slack,Reports,0.5749887396078619,NA,FALSE
yz54tljockqpeQR,2024-06-12,web,Access Questions,0.6690874395258725,NA,FALSE
6ZSL3nMR04VIu8E,2024-08-19,web,Technical Problems,0.8514394459209955,NA,FALSE
KDibJjULfKG4wBM,2024-07-28,web,Technical Problems,0.7650378731973045,NA,FALSE
PTFmEzZYiqydcNO,2024-06-04,web,Metrics,0.853946393007986,NA,FALSE
wikAb99ow9i745E,2024-09-03,web,Compensation Dashboard,0.5586094363200993,NA,FALSE
hT2oxYa004UyCdF,2024-08-19,web,Data Definitions,0.9318997990114626,NA,FALSE
eUa8LqmOS5TCJrY,2024-06-17,web,Data Definitions,0.872071016023226,NA,FALSE
tBdGdwujCLcd3eH,2024-09-08,web,Data Definitions,0.8957177493453541,NA,FALSE
yMmGADsP4mXOEBl,2024-08-02,web,Reports,1.0952342688774173,NA,FALSE
3FknzGjoxxuiYbr,2024-06-14,web,Technical Problems,0.754923338214678,NA,FALSE
qLiFtAuype2JSqY,2024-06-21,web,Compensation Dashboard,0.9443095956287637,NA,TRUE
lOtpuAUgTL3pQHW,2024-06-30,web,FAQ,0.8544140574702122,NA,FALSE
N1SC5QQzx6Dj2A2,2024-08-11,web,Technical Problems,0.7095535976312592,negative,FALSE
xLo7V32PaF5FSUH,2024-06-08,web,Metrics,1.0618739788091074,NA,FALSE
mn2VcWqw26KDBx6,2024-09-05,web,Access Questions,0.5619148418490116,NA,FALSE
bW0rlRSfMkmUxEx,2024-09-02,slack,Metrics,0.8254059651148895,NA,TRUE
jMgIesUGVsyPNzP,2024-06-24,web,Reports,0.596963838630777,NA,FALSE
5H39H2GVfTNJK7b,2024-07-28,web,Compensation Dashboard,1.11059780390165,positive,FALSE
1wriJC70MQJB4Vt,2024-07-28,web,Access Questions,0.8391912434307879,NA,FALSE
bfDyIpQuPNnfe9p,2024-06-19,web,Reports,0.760412808196377,NA,FALSE
IIkHKEbWArMYgJO,2024-10-01,web,Compensation Dashboard,0.7035304073644366,NA,FALSE
SYaSecAqJe86nQy,2024-08-23,web,Headcount,0.6322157163956612,NA,FALSE
hiDZLZ9ZL1ZwCLO,2024-10-03,web,Compensation Dashboard,0.8575946479049428,NA,FALSE
9FZlJVYdvAxe5xT,2024-09-23,web,Compensation Dashboard,0.8012654523748677,NA,FALSE
p1CtkTSokgIZc21,2024-09-27,slack,Access Questions,0.536894782138398,NA,FALSE
k18UU6ol6zkaVm5,2024-09-22,web,Technical Problems,0.7430343685188023,NA,FALSE
geMCoIH783wqT5E,2024-07-05,web,Technical Problems,0.7480758701359153,NA,FALSE
2Dvx3PrQPco5tTh,2024-06-19,web,FAQ,0.7465309372789397,NA,FALSE
3kQfFU1cGZDcEJU,2024-09-27,web,Reports,0.8489840715002648,NA,FALSE
FDrGWMiVaSKfxwR,2024-07-20,web,Compensation Dashboard,0.9392900103293965,NA,FALSE
HkD9k5wHtmjhlVu,2024-07-07,web,Technical Problems,0.7273804252225862,NA,FALSE
P1iGM9Q4yyGRwLF,2024-06-10,web,FAQ,1.0166593030588384,NA,FALSE
qOe4SFSKSk48MJL,2024-08-16,web,Data Definitions,0.6950890503221188,NA,FALSE
VkqFOM5XxUwxnr2,2024-08-29,web,Headcount,0.9528682472042702,NA,FALSE
lPit1oeR8hCuTdS,2024-07-28,web,Headcount,0.8024245262522245,NA,FALSE
LxCfwxSKXxhBgDu,2024-08-12,web,Metrics,0.8249549771154195,NA,FALSE
iQmgvLKO3qkNypG,2024-08-19,web,Technical Problems,1.258647882318796,NA,FALSE
D4W8ZoLm8zNykzV,2024-06-08,web,Technical Problems,0.7906672537840452,NA,FALSE
FTCBFIN2GA73X1Z,2024-09-13,web,Headcount,0.8782656198723273,NA,TRUE
ASmRMeHAOrmL3mR,2024-08-18,web,Reports,0.9099717758357424,NA,FALSE
V9Hu7ouiRHygTp9,2024-09-16,web,Reports,0.7783236567726368,NA,FALSE
34S0aohloP1tf0L,2024-09-01,web,Compensation Dashboard,1.0946990997816153,negative,FALSE
N86vhIE1UYTbUc3,2024-09-20,web,Access Questions,0.806552362090273,NA,FALSE
mqHQcWcHPyoPftz,2024-09-07,web,Technical Problems,0.6799728062076437,NA,FALSE
2nmABHTL6R6L8q6,2024-07-07,web,Compensation Dashboard,0.6647961843113983,NA,FALSE
9GsR2VRsMaXZNce,2024-06-12,web,Access Questions,0.7388206193912754,NA,FALSE
W8eNdcP3IiqyHxf,2024-08-16,web,Headcount,0.8188685302640136,NA,FALSE
vhvQ4RjTDQV5CQ4,2024-07-30,slack,Reports,0.7558016232609389,NA,FALSE
R799JlOtWcEAg8V,2024-09-24,web,Reports,0.8547788490807914,NA,FALSE
NGECfmHQAk0mtl3,2024-08-14,web,Access Questions,0.7502056496507585,NA,FALSE
PpLuft6MZPHRydo,2024-07-07,web,Reports,0.9088395428839694,NA,FALSE
2MMNVpb6gcBUmqF,2024-09-12,web,Technical Problems,0.7510983010863411,NA,TRUE
Ggd7JBvXCHNDrji,2024-07-28,web,Data Definitions,0.8527780363115541,NA,FALSE
Mwx3m4eTH2OJnks,2024-08-18,slack,Data Definitions,0.7533070225650229,NA,FALSE
e7LwhSoJXu3mqSj,2024-09-11,web,Metrics,0.6437811607042558,NA,FALSE
MV7HXuRLjPdA3bz,2024-09-06,web,Reports,0.9489473395446553,negative,FALSE
f5GtBezoFpkQcUn,2024-09-11,web,Access Questions,0.5857519676647243,NA,FALSE
wwzrAsOeIlGJSDX,2024-06-07,web,Headcount,0.9922073201015875,NA,FALSE
ItNGeJUdi8kKIkF,2024-08-23,web,Data Definitions,0.8071047207894461,NA,FALSE
gk0VDfTwIxnbInd,2024-09-17,web,Data Definitions,0.9192117010915384,NA,TRUE
AYNShARw4Zhzb3H,2024-09-04,web,FAQ,0.9473288490834285,NA,FALSE
Vq5ifHeGiksm8p3,2024-09-26,web,Headcount,0.7798013148208462,NA,FALSE
l67xjHP4UpVM1b6,2024-08-24,web,Metrics,0.9846584930444353,NA,FALSE
00CgWbDAwmM0Lfa,2024-09-06,web,Data Definitions,0.7557857938219118,NA,FALSE
VcTKaD94cDVNL5G,2024-08-27,web,Data Definitions,1.164705826795614,NA,FALSE
8AT7ZtUm2TTDfNZ,2024-09-21,web,Reports,0.9027138463398463,NA,FALSE
K4jr1IaUSmJj4t7,2024-06-25,web,Access Questions,0.802563511098501,NA,FALSE
oCHl0puc9VPlIxE,2024-09-23,web,Compensation Dashboard,0.9607362456430446,NA,FALSE
r3xlsuiouMDS4G9,2024-06-20,web,Metrics,0.8411578423467044,NA,FALSE
TQvMyJ0N3R4pYAh,2024-08-07,web,Headcount,0.9825998393878317,NA,FALSE
oQKQpWCKV6cMGCA,2024-08-05,web,Technical Problems,0.6471036771735382,NA,FALSE
4tGC4DPgcNCqaHC,2024-06-25,web,Headcount,0.6951470967506757,NA,FALSE
gH9fRNizr1OwltK,2024-09-26,web,FAQ,0.6413989857089555,NA,FALSE
ga4XEitnvuvqImN,2024-10-06,web,Reports,0.7956001113960126,NA,FALSE
z15mKweYUTd0Iim,2024-08-21,slack,Compensation Dashboard,1.1223121920516692,NA,FALSE
sRWiq1q5WWqfcRf,2024-07-09,web,Compensation Dashboard,0.8025583670518049,NA,FALSE
0CZMNb0NHyorWjR,2024-06-09,web,Headcount,0.6260450176810366,NA,FALSE
yOB4ndcpiWmPq7u,2024-07-14,web,Data Definitions,0.9507700934963611,NA,FALSE
dzARpvViUfYzkMq,2024-06-13,web,Reports,0.8216626924437346,NA,TRUE
8MqYDSYzSS4drNq,2024-09-30,web,Compensation Dashboard,0.7324267242756285,NA,FALSE
cFAcrmRyo9ZCvyw,2024-06-24,web,Access Questions,0.7869854804883266,NA,TRUE
u7B7I5QU7ubJOXA,2024-07-13,web,FAQ,0.7446841884303098,NA,TRUE
iKuoJQTq3RacII8,2024-09-12,slack,Compensation Dashboard,0.7081812964177823,NA,FALSE
oQ1KgUiVgQHrqDI,2024-09-01,web,Headcount,0.7905995185076536,NA,FALSE
x6dWajn3I7M5s83,2024-09-15,web,Access Questions,0.9352602557659048,NA,FALSE
HHIV27w2oEXqGED,2024-09-20,web,Headcount,0.7280441048604229,NA,FALSE
WNnqAqJYLtGPsU6,2024-06-22,web,Data Definitions,0.8611169458698322,NA,FALSE
eKr4Brvi3kf5Z2W,2024-08-02,web,Compensation Dashboard,0.6002906033060723,NA,TRUE
Qcf4k2RjrorvSCT,2024-07-17,web,Data Definitions,0.6725080279017415,NA,FALSE
v7F88y49mMMYGlk,2024-06-03,web,Data Definitions,0.7110377355668632,NA,FALSE
zhs60jtyMIgBbsj,2024-08-16,web,Data Definitions,0.8154032330407552,NA,FALSE
cz3dyXsju75x3vS,2024-09-12,web,Access Questions,1.0223760671889475,NA,FALSE
Nljq5g1IlmADMhG,2024-06-12,web,FAQ,0.8046573506524702,NA,FALSE
VLogVAymvJBbbzn,2024-07-04,web,FAQ,0.8280011239023444,NA,FALSE
74xwmr73dYH3fI0,2024-06-12,web,Metrics,0.6567879943600021,NA,FALSE
tM713xBo6w6L1IW,2024-07-30,web,FAQ,1.0690156639856814,NA,TRUE
ckYeIzeWmJYAFbm,2024-09-17,slack,Metrics,0.8514678158506964,negative,FALSE
51AbU5Z7K261yKb,2024-06-22,web,FAQ,0.7955760442193138,NA,FALSE
xV5epj7hcfa9GJc,2024-07-23,web,Reports,0.8231917029546836,NA,FALSE
dCw6cYnUVSTvrZX,2024-10-04,web,Technical Problems,0.791046928955936,NA,FALSE
AtVbJ17zBVZCx9N,2024-10-05,web,Access Questions,0.8902958879160544,NA,FALSE
KPFXFGvvDsZsUrE,2024-07-27,web,Reports,0.789526702733192,NA,FALSE
8LxyQDlVnWGZucO,2024-07-30,slack,Compensation Dashboard,0.7130370409707182,NA,FALSE
HxrFFEDbXpxQEKB,2024-07-04,web,Metrics,0.43912791665075995,NA,FALSE
5pHzcKUuogPfaI5,2024-08-14,web,FAQ,0.627755414423985,NA,FALSE
m40WNscZizG3NyM,2024-08-08,web,Compensation Dashboard,0.822734077956881,NA,FALSE
UKOePjOxNJoDv7D,2024-09-05,web,Data Definitions,0.790969172141973,NA,FALSE
Apbkq3J9wJqeH2N,2024-07-18,web,Technical Problems,0.7135468893313985,NA,FALSE
6a0LioqCtEfhOz1,2024-07-05,web,Reports,0.8519890760803376,NA,FALSE
0nrQscyYePXIkr5,2024-07-17,web,FAQ,0.7749827452053887,NA,FALSE
tHlaTE3hoduOy4E,2024-10-06,web,Headcount,0.6317442045626458,NA,FALSE
AM2noGAvG2xhuKb,2024-07-30,web,Reports,0.6069108560867768,NA,FALSE
Ikx9AmhgRUgJoU2,2024-06-08,web,Metrics,0.7866954853831546,NA,FALSE
IiU4BvIjktPsdRM,2024-09-23,web,FAQ,0.7757252281578889,NA,FALSE
GuHYVwJ1ZaZtoir,2024-08-24,web,Compensation Dashboard,0.9967844485468913,NA,FALSE
ZSxWr0yrlsaqyOd,2024-08-20,web,Headcount,0.8567421591012274,NA,FALSE
B6PFocveQt2knun,2024-09-23,web,Data Definitions,0.9424190304013643,NA,FALSE
Tqoz4wCcbDYzXgh,2024-07-20,web,Compensation Dashboard,0.9210006064500593,NA,FALSE
V7QnOnSi0GbrLkq,2024-06-26,web,Technical Problems,0.8779729405991121,NA,FALSE
uSAmEmd552r2Saw,2024-07-22,web,Access Questions,0.4660688047451749,NA,FALSE
wUGfFb8SD7YM0Cx,2024-06-14,web,Metrics,0.7991174560232676,NA,TRUE
CP1c9Co5c69pXk7,2024-07-12,web,Reports,0.7335559189665862,NA,FALSE
pk1URr7GsLMxcpB,2024-10-06,web,FAQ,0.9966524778395578,NA,FALSE
zRwS8CBJ7oT7blH,2024-06-19,web,Data Definitions,0.6498675968749288,NA,FALSE
tBHGgAm1pysyvLB,2024-07-31,web,Data Definitions,0.7425638328787407,NA,FALSE
etUjFXxFbrkda1c,2024-06-04,web,Metrics,0.5901307898554902,NA,FALSE
iuIs3tllQ6o0vEC,2024-07-16,web,Metrics,0.8622800670297422,NA,FALSE
goYZfN40ku9YXbo,2024-08-01,web,Metrics,0.6269063942745868,NA,FALSE
nRVD3eesSLNCTbz,2024-06-25,web,Data Definitions,0.8073850848159078,NA,FALSE
vW2a6rKj4fVCVFQ,2024-09-05,web,Reports,0.9539763154158962,NA,FALSE
FZwdeu5yvvW77Ld,2024-07-16,web,Access Questions,0.8686814795241995,NA,FALSE
6msjgdUxKBPwVOL,2024-07-15,web,Reports,0.8392004955967811,NA,FALSE
6iSyEIKNtf8KFhv,2024-10-02,web,Reports,0.6663044831158734,NA,TRUE
d364SRcVQ4fWulc,2024-07-04,web,Reports,0.8655735953867194,NA,FALSE
0bguP43BT2Ro1No,2024-09-07,web,Metrics,0.39196976905814646,NA,FALSE
K45h793eATXOGBy,2024-09-13,web,FAQ,0.8063887927588105,NA,FALSE
syYfKYozuUFC0XQ,2024-09-19,web,Metrics,0.7684637462126194,NA,FALSE
UKRrhKQQLjEHw5X,2024-07-21,web,Metrics,0.8900459766568156,NA,FALSE
k8fd1zVMbOfw7g3,2024-08-08,web,Access Questions,0.5937578161101028,NA,FALSE
T4rRRHBz8ybrU4h,2024-07-22,web,Access Questions,0.8627192221088399,NA,FALSE
qjCpNMQY4HBMPir,2024-09-28,web,Access Questions,0.9727531971367482,NA,FALSE
1MK06y7LW9skHE6,2024-07-13,web,Access Questions,0.9143151571001159,NA,FALSE
aXYfmcyk5XT8q3d,2024-09-16,slack,Data Definitions,0.848991293014894,NA,FALSE
BRNClq4lALXk59h,2024-09-21,web,Access Questions,0.7446538988866618,NA,FALSE
mZs08ZcmY0VHPOV,2024-08-21,web,Data Definitions,0.6092184487900039,NA,FALSE
BbFrQrnKkzMGLsi,2024-06-26,web,Compensation Dashboard,0.7916679636374243,NA,FALSE
yN5LQ3xjraKWO96,2024-08-23,web,Metrics,0.967146063604967,NA,FALSE
1G5BkP57fuUDciM,2024-10-07,web,Compensation Dashboard,1.0242447256211995,NA,FALSE
Y9tpHo4TjNcIitl,2024-08-29,web,Reports,0.8562903507794287,NA,FALSE
5T9pd0eyIQyDFoc,2024-07-02,web,FAQ,0.7733307314463582,NA,TRUE
j7crAyr0tCLlJ2Y,2024-07-25,web,Reports,0.9651741357853036,NA,FALSE
tYQsUM8xAWhdvvm,2024-06-21,web,Technical Problems,0.942078263033589,NA,FALSE
up68zWm9LtnRWlM,2024-06-29,web,Compensation Dashboard,0.5639549633451192,NA,FALSE
hlooeTTsbJtVBpe,2024-09-05,web,Reports,0.8462055058011528,NA,FALSE
VgTGY7vVkI1KrSG,2024-07-19,web,Access Questions,0.8152849256387348,NA,FALSE
mCAhBdqMjkASsqM,2024-09-07,web,Reports,0.8858335727593953,NA,FALSE
NoMq2xDPnjgI93J,2024-06-26,web,Metrics,0.6820232773669797,positive,FALSE
ErzcCzDQjsKDK96,2024-08-12,web,Reports,0.5031789166926703,NA,FALSE
DN4iShmsdfnnQ0V,2024-06-14,web,Reports,0.8720991794401355,positive,FALSE
DUvJKF5FIkywtBE,2024-09-15,slack,Headcount,0.5338021267010682,NA,FALSE
